MSN,YYYYMM,Value,Column_Order,Description,Unit
TXEIEUS,2008-03,185.387,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-04,173.908,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-05,182.369,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-06,209.64,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-07,231.656,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-08,225.728,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-09,198.008,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-10,184.022,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-11,180.99,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2008-12,198.589,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-01,201.391,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-02,166.692,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-03,165.118,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-04,152.964,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-05,162.964,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-06,185.772,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-07,203.127,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-08,211.183,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-09,177.967,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-10,171.182,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-11,163.666,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2009-12,195.8,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-01,203.722,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-02,178.58,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-03,170.522,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-04,153.679,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-05,175.517,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-06,205.646,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-07,230.494,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-08,231.704,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-09,189.36,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-10,165.819,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-11,165.468,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2010-12,199.744,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-01,199.462,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-02,164.9,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-03,163.323,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-04,154.82,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-05,169.41,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-06,196.015,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-07,228.152,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-08,223.092,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-09,181.441,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-10,162.087,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-11,155.398,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2011-12,171.569,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2012-01,167.699,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2012-02,152.665,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
TXEIEUS,2012-03,143.766,9,Total Energy Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
